date,hour,lng,year,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
,,,,,223.33,,,0.0014716703458425313,6.07266474620933,2.0,33.0
2017-06-06,,24.0,,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
,,23.4,,,100.0,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2017-02-21,,,,,70.0,,,0.0014716703458425313,20.043183492999262,2.0,10.0
2017-07-19,,,,,93.33,,,0.0014716703458425313,3.03559545342891,2.0,66.0
2017-11-15,,24.0,,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
,,,,,176.67,,55.0,0.0014716703458425313,3.1802178007041673,2.0,63.0
,,,,,170.0,,55.0,0.0014716703458425313,3.7104997407134475,2.0,54.0
,,23.6,,,100.0,,,0.0014716703458425313,3.454501562777933,2.0,58.0
2016-09-15,,,,,100.0,,,0.0014716703458425313,11.134446900843363,2.0,18.0
,,25.4,,,,,54.5,0.0014716703458425313,13.361631048882337,2.0,15.0
2018-01-24,,,,,,,55.5,0.0014716703458425313,5.138181886892277,2.0,39.0
,7,25.4,,,,,,0.0014716703458425313,6.464544654955191,2.0,31.0
2018-03-15,,,,,50.0,,,0.0014716703458425313,5.009690493736183,2.0,40.0
,,24.8,,,130.0,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-04-21,,,,,170.0,,,0.0014716703458425313,3.23153540780184,2.0,62.0
2018-03-15,,,,,40.0,,,0.0014716703458425313,5.138181886892277,2.0,39.0
2017-06-19,,,,,,,55.6,0.0014716703458425313,3.3393023827069515,2.0,60.0
,15,,,,,,55.6,0.0014716703458425313,3.3393023827069515,2.0,60.0
2018-03-15,,,,,43.33,,,0.0014716703458425313,7.157332350773765,2.0,28.0
,,24.8,,,133.33,,,0.0014716703458425313,4.771063620732007,2.0,42.0
,,24.8,,,146.67,,,0.0014716703458425313,5.8940136113398935,2.0,34.0
,,,,,173.33,,54.5,0.0014716703458425313,5.416001115337887,2.0,37.0
,,24.5,,,120.0,,,0.0014716703458425313,4.174496438221567,2.0,48.0
2017-03-02,,24.8,,,,,,0.0014716703458425313,6.464544654955191,2.0,31.0
2016-03-24,,,,,,,55.5,0.0014716703458425313,4.771063620732007,2.0,42.0
2018-02-12,,,,,176.67,,,0.0014716703458425313,18.22094191733101,2.0,11.0
,,24.5,,,,,55.5,0.0014716703458425313,7.157332350773765,2.0,28.0
,,25.9,,,,,55.0,0.0014716703458425313,3.1802178007041673,2.0,63.0
,,22.1,,,40.0,,,0.0014716703458425313,10.020854826823877,2.0,20.0
2016-03-30,,,,,120.0,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2016-02-29,,,,,170.0,,,0.0014716703458425313,3.6430093119849936,2.0,55.0
2016-03-24,,,,,,,55.6,0.0014716703458425313,5.416001115337887,2.0,37.0
2016-04-19,,,,,120.0,,,0.0014716703458425313,6.07266474620933,2.0,33.0
2017-04-24,,24.8,,,,,,0.0014716703458425313,11.789501062031299,2.0,17.0
,,23.5,,,110.0,,,0.0014716703458425313,3.7805369780731635,2.0,53.0
2018-01-11,,,,,120.0,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2016-06-15,,21.6,,,,,,0.0014716703458425313,9.10973403898975,2.0,22.0
2017-07-19,,,,,110.0,,,0.0014716703458425313,5.416001115337887,2.0,37.0
,,,,,13.33,,55.6,0.0014716703458425313,7.157332350773765,2.0,28.0
,,22.5,,,,,56.3,0.0014716703458425313,6.680078604765414,2.0,30.0
,,,,,176.67,,55.4,0.0014716703458425313,6.910476964907376,2.0,29.0
,,,,,170.0,,55.4,0.0014716703458425313,6.680078604765414,2.0,30.0
2017-06-08,,,,,120.0,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2015-07-21,,22.6,,,,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
,7,,,,110.0,,,0.0014716703458425313,8.350466715794644,2.0,24.0
2018-01-24,,24.6,,,,,,0.0014716703458425313,7.422473320778406,2.0,27.0
2018-01-24,,,,,80.0,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2015-12-15,,,,,110.0,,,0.0014716703458425313,13.361631048882337,2.0,15.0
,,,,,180.0,,55.4,0.0014716703458425313,5.72557111274871,2.0,35.0
2016-06-15,,22.0,,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2015-11-17,,,,,,,55.5,0.0014716703458425313,5.566486530745926,2.0,36.0
2018-01-24,,,,,90.0,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2016-03-07,,,,,103.33,,,0.0014716703458425313,6.07266474620933,2.0,33.0
,,25.9,,,153.33,,,0.0014716703458425313,6.910476964907376,2.0,29.0
,,26.3,,,153.33,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
,,,,,80.0,,56.2,0.0014716703458425313,3.3393023827069515,2.0,60.0
2017-06-14,,,,,,,54.3,0.0014716703458425313,3.8532679553313307,2.0,52.0
,15,25.5,,,,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2017-03-27,,,,,196.67,,,0.0014716703458425313,20.043183492999262,2.0,10.0
2016-09-06,,25.1,,,,,,0.0014716703458425313,5.416001115337887,2.0,37.0
2015-07-21,,22.1,,,,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
,,24.2,,,103.33,,,0.0014716703458425313,11.134446900843363,2.0,18.0
,,25.1,,,146.67,,,0.0014716703458425313,3.2845355593945182,2.0,61.0
,,25.5,,,176.67,,,0.0014716703458425313,4.55413009981912,2.0,44.0
2016-03-30,,25.1,,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
,,,,,193.33,,54.3,0.0014716703458425313,3.3393023827069515,2.0,60.0
,,24.1,,,106.67,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2016-01-29,,,,,186.67,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
,,21.5,,,,,56.2,0.0014716703458425313,4.174496438221567,2.0,48.0
2017-03-27,,,,,216.67,,,0.0014716703458425313,66.81405060181773,2.0,3.0
2015-12-15,,,,,103.33,,,0.0014716703458425313,4.35606036333344,2.0,46.0
2016-01-29,,25.1,,,,,,0.0014716703458425313,3.23153540780184,2.0,62.0
,,25.5,,,183.33,,,0.0014716703458425313,20.043183492999262,2.0,10.0
,,,,,106.67,,54.5,0.0014716703458425313,5.009690493736183,2.0,40.0
2015-12-16,,,,,103.33,,,0.0014716703458425313,4.174496438221567,2.0,48.0
2017-10-24,,,,,33.33,,,0.0014716703458425313,6.07266474620933,2.0,33.0
2016-03-24,,24.5,,,,,,0.0014716703458425313,8.0163890935888,2.0,25.0
,,21.7,,,103.33,,,0.0014716703458425313,6.910476964907376,2.0,29.0
,,23.2,,,66.67,,,0.0014716703458425313,5.72557111274871,2.0,35.0
2015-12-15,,,,,106.67,,,0.0014716703458425313,8.71359456601839,2.0,23.0
2017-06-14,,,,,106.67,,,0.0014716703458425313,3.6430093119849936,2.0,55.0
2016-03-24,,,,,90.0,,,0.0014716703458425313,20.043183492999262,2.0,10.0
2018-02-07,,,,,140.0,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2018-03-13,,,,,183.33,,,0.0014716703458425313,5.8940136113398935,2.0,34.0
2017-10-24,,,,,36.67,,,0.0014716703458425313,6.910476964907376,2.0,29.0
2015-06-23,,25.5,,,,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2018-03-06,,,,,73.33,,,0.0014716703458425313,10.020854826823877,2.0,20.0
,,24.4,,,73.33,,,0.0014716703458425313,4.35606036333344,2.0,46.0
,,22.4,,,23.33,,,0.0014716703458425313,4.007457627118645,2.0,50.0
,,25.5,,,193.33,,,0.0014716703458425313,7.708009750014171,2.0,26.0
2016-03-24,,,,,66.67,,,0.0014716703458425313,8.71359456601839,2.0,23.0
2017-06-19,,23.5,,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2018-04-11,,,,,66.67,,,0.0014716703458425313,6.680078604765414,2.0,30.0
2017-06-19,,21.3,,,,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2018-01-11,,24.5,,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2016-09-06,,,,,86.67,,,0.0014716703458425313,8.0163890935888,2.0,25.0
,,25.8,,,123.33,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2016-03-07,,23.4,,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
,15,,,,96.67,,,0.0014716703458425313,3.6430093119849936,2.0,55.0
2017-06-19,,21.6,,,,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2015-08-26,,24.5,,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2018-07-27,,,,,123.33,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
2015-11-04,,,,,73.33,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
,,22.1,,,36.67,,,0.0014716703458425313,6.680078604765414,2.0,30.0
2016-03-07,,23.8,,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
2016-04-21,15,,,,,,,0.0014716703458425313,3.8532679553313307,2.0,52.0
2017-06-19,,22.4,,,,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2016-06-08,,,,,36.67,,,0.0014716703458425313,6.680078604765414,2.0,30.0
2016-03-07,,22.4,,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2016-06-14,,23.2,,,,,,0.0014716703458425313,11.789501062031299,2.0,17.0
2017-02-27,,,,,183.33,,,0.0014716703458425313,6.910476964907376,2.0,29.0
2016-03-07,,21.7,,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2017-02-27,,,,,150.0,,,0.0014716703458425313,4.174496438221567,2.0,48.0
2017-06-20,,,,,56.67,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2017-01-31,,,,,133.33,,,0.0014716703458425313,7.708009750014171,2.0,26.0
2017-09-19,,,,,56.67,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-09-15,,24.2,,,,,,0.0014716703458425313,8.71359456601839,2.0,23.0
2016-04-19,,,,,133.33,,,0.0014716703458425313,5.138181886892277,2.0,39.0
2017-02-27,,,,,200.0,,,0.0014716703458425313,3.130503868828298,2.0,64.0
2015-12-15,,23.2,,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
,,23.2,,,23.33,,,0.0014716703458425313,7.422473320778406,2.0,27.0
2015-11-10,,,,,133.33,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
,,21.6,,,10.0,,,0.0014716703458425313,7.157332350773765,2.0,28.0
2015-06-29,,26.0,,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
