date,hour,lng,year,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
,,22.9,,,,,56.0,0.010301692420897719,3.2817878447306996,14.0,430.0
,,,,,80.0,,55.4,0.010301692420897719,3.826026334612788,14.0,369.0
,,,,,110.0,,55.6,0.010301692420897719,3.954982141555507,14.0,357.0
2018-01-24,,24.8,,,,,,0.010301692420897719,3.734682638028363,14.0,378.0
,,21.3,2017,,,,,0.010301692420897719,4.413480483271375,14.0,320.0
,,25.5,2018,,,,,0.010301692420897719,3.9885871505681227,14.0,354.0
,,21.1,2017,,,,55.9,0.010301692420897719,4.386002909326006,14.0,322.0
,,24.7,,,80.0,,,0.011037527593818985,5.390585282155567,15.0,281.0
,,,,,0.0,,56.0,0.011037527593818985,5.314771303258145,15.0,285.0
,9,24.1,,,,,,0.011037527593818985,3.7274861453201975,15.0,406.0
,,21.3,,,,,55.9,0.011037527593818985,3.099270894320843,15.0,488.0
2017-10-24,,21.1,,,,,,0.011037527593818985,4.136081430523029,15.0,366.0
,,23.2,,,110.0,,,0.01177336276674025,4.218605709130994,16.0,383.0
,16,21.1,,,0.0,,,0.01177336276674025,4.565173677280395,16.0,354.0
,11,,2017,,100.0,,,0.01177336276674025,3.6705611588709126,16.0,440.0
,,,,,100.0,,55.7,0.012509197939661517,8.350632297831089,17.0,206.0
2017-02-08,9,,,,,,,0.012509197939661517,5.599188337694239,17.0,307.0
2017-10-25,,,,,,,55.9,0.012509197939661517,3.3522538072839048,17.0,512.0
,,24.7,,,,,55.4,0.013245033112582781,13.922024693888005,18.0,131.0
,,21.1,,,,,56.0,0.016188373804267846,4.785895653904552,22.0,466.0
,,25.2,,,,,54.8,0.01692420897718911,3.4008413829275757,23.0,685.0
,,23.7,,,,,,0.03532008830022075,3.641019574174664,48.0,1354.0
,,,,24601,,,,0.8646063281824872,12.834202988354674,1175.0,45187.0
,,,,,,DC-HSPA+,,1.0,Infinity,1359.0,74578.0
