date,hour,lng,year,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
,07,,2017,24603,,,,0.0013233348037053375,3.2753292643752006,9.0,55.0
2018-01-24,,,,,80,,55.2,0.0013233348037053375,3.0531832065640536,9.0,59.0
2016-03-09,14,,,,140,,,0.0013233348037053375,3.3360080486847266,9.0,54.0
2018-10-24,13,23.3,,,,,,0.0013233348037053375,5.004674617196702,9.0,36.0
,,25.3,,,170,,55.0,0.0013233348037053375,3.1058471426830754,9.0,58.0
,17,,,,140,,,0.0014703720041170415,4.5501064242781215,10.0,44.0
2016-03-24,,,,,70,,,0.0014703720041170415,3.707221431415217,10.0,54.0
,09,21.6,,,,,,0.0014703720041170415,5.00526432042409,10.0,40.0
2018-09-28,,,,,150,,,0.0014703720041170415,4.259580107589207,10.0,47.0
,,23.4,,,130,,,0.0014703720041170415,3.3929253323815916,10.0,59.0
2015-12-15,,,,,110,,,0.0014703720041170415,4.65595709780044,10.0,43.0
2018-01-30,,23.4,,,,,,0.0014703720041170415,4.65595709780044,10.0,43.0
2017-07-19,,24.6,,,,,,0.0014703720041170415,4.00391694890296,10.0,50.0
2016-06-08,,,,,,,55.5,0.0014703720041170415,3.925379900156204,10.0,51.0
2016-03-30,12,,,,80,,,0.0014703720041170415,3.281633598953291,10.0,61.0
,,,2015,,110,,56.0,0.0014703720041170415,3.1277379988219702,10.0,64.0
2018-02-13,,25.0,,,170,,,0.0014703720041170415,3.5747680753939037,10.0,56.0
,14,,,,150,,55.2,0.0014703720041170415,3.3929253323815916,10.0,59.0
,10,23.2,,,110,,,0.0014703720041170415,3.1277379988219702,10.0,64.0
,11,,2016,,,,55.5,0.0014703720041170415,3.925379900156204,10.0,51.0
,09,24.7,,,,,55.2,0.0014703720041170415,3.5120270120153863,10.0,57.0
2017-02-27,,25.4,,,150,,,0.0014703720041170415,4.766848279585726,10.0,42.0
,,25.4,2017,,200,,,0.0014703720041170415,3.281633598953291,10.0,61.0
